"","report_id","AGENT","IS_LOCAL","EDU_LEVEL","MARRY_STATUS","SALARY","HAS_FUND","Y","gender","domicile","debt_amount","loantype1_cnt","loantype2_cnt","loantype3_cnt","guarantee1_cnt","guarantee2_cnt","query1","query2","query3","account1","account2","account3","balance_sum","institutions_cnt","used_amount_sum","ovd_yuqi_n1","ovd_yuqi_n2","ovd_yuqi_n3"
"180",220366,"missing","本地籍","本科","已婚",-1,0,0,"女","330821",55750,0,0,0,1,5,4,2,7,0,0,1,0,5,27091,0,1,6
"181",220684,"APP","本地籍","专科及以下","已婚",4,0,0,"女","422322",270000,1,0,0,0,1,3,0,3,1,0,1,250000,2,9233,0,0,0
"182",220754,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","411222",137668,0,4,0,0,9,12,0,14,1,0,1,5025,9,30315,0,0,0
"183",220795,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","342626",21900,0,0,0,0,4,8,0,2,0,0,1,0,3,15262,0,1,0
"184",220991,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","371402",41118,0,4,0,0,5,13,0,9,1,1,1,10136,9,21327,0,0,2
"185",221126,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","422801",16000,0,1,0,0,2,4,0,2,1,0,1,2000,3,7792,0,0,1
"186",221317,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","410711",5000,0,0,0,0,2,4,0,9,0,0,1,0,1,5026,0,0,2
"187",221983,"missing","非本地籍","专科及以下","已婚",-1,0,0,"女","350724",44695,0,0,0,0,1,5,0,4,0,0,1,0,2,20038,0,0,1
"188",222042,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","350521",61000,0,0,0,0,3,0,0,5,0,0,1,0,3,33466,0,0,4
"189",222106,"APP","非本地籍","专科及以下","已婚",4,0,0,"男","330326",105000,1,0,0,0,9,6,1,4,1,0,1,1e+05,3,80488,0,0,0
"190",222130,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","330781",35880,0,1,0,0,5,17,0,11,1,0,1,2067,5,25811,0,0,0
"191",222177,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","350524",56749,2,3,0,0,9,17,0,5,1,0,1,11273,10,29089,0,0,4
"192",222293,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","411081",32399,0,1,0,0,3,3,0,6,1,0,1,1261,4,22661,0,0,0
"193",222296,"missing","非本地籍","本科","未婚",-1,0,0,"男","412702",89031,0,2,0,0,4,6,0,5,1,0,1,4000,5,48273,0,0,0
"194",222362,"missing","非本地籍","本科","已婚",-1,0,0,"男","420621",17723,0,2,0,0,4,3,0,9,1,0,1,7383,4,7535,0,2,2
"195",222380,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","130221",140649,0,0,0,0,11,12,0,5,0,1,1,0,10,67410,0,0,1
"196",222786,"missing","非本地籍","本科","未婚",-1,0,0,"男","421022",112001,0,0,0,0,13,1,0,5,0,0,1,0,6,102987,0,0,9
"197",223309,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","330183",16858,8,2,0,0,1,6,0,10,1,0,1,2903,5,5849,0,0,2
"198",224032,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","411081",22400,0,2,0,0,2,5,0,4,1,0,1,2740,5,15544,0,0,0
"199",225488,"APP","本地籍","专科及以下","已婚",4,0,0,"男","320683",20200,0,2,0,0,0,2,0,13,1,1,0,12283,4,583,0,1,0
"200",225831,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","320681",17500,0,2,0,0,2,4,0,12,1,0,1,5000,4,12160,0,0,2
"201",225913,"missing","本地籍","本科","已婚",-1,0,0,"男","350111",46671,0,6,0,0,6,21,0,5,1,0,1,18217,4,23723,0,0,1
"202",226739,"APP","本地籍","专科及以下","已婚",7,0,1,"男","130130",56443,1,2,0,0,7,27,0,16,1,0,1,2250,8,12595,0,0,0
"203",227478,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","350481",41800,0,1,0,0,7,5,0,6,1,1,1,2552,8,34282,1,0,2
"204",227497,"APP","非本地籍","专科及以下","已婚",3,0,0,"女","430624",32180,0,5,0,0,0,3,0,5,1,0,0,24569,3,2529,0,0,0
"205",227613,"missing","本地籍","本科","已婚",-1,0,0,"男","340827",42500,0,1,0,0,4,2,0,2,1,0,1,8500,4,690,0,0,2
"206",227767,"wechat","非本地籍","专科及以下","已婚",3,1,0,"女","142601",6500,0,0,0,0,1,4,0,4,0,0,1,0,1,539,0,0,0
"207",227875,"missing","非本地籍","专科及以下","已婚",-1,1,0,"女","410922",186240,0,2,0,0,6,8,1,6,1,1,1,94047,9,55023,0,0,1
"208",227891,"missing","本地籍","本科","未婚",-1,1,0,"男","330124",494200,0,10,1,0,5,4,0,5,1,0,1,329071,8,47707,0,0,0
"209",228144,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","371426",106000,1,0,0,0,1,5,0,1,1,0,1,1e+05,2,5974,0,0,0
"210",229143,"missing","本地籍","本科","已婚",-1,0,0,"女","210304",163700,0,4,0,0,23,23,0,9,1,0,1,48336,10,78333,0,0,1
"211",229267,"missing","非本地籍","本科","已婚",-1,0,0,"女","140202",741600,0,7,0,0,13,9,0,9,1,0,1,266016,13,330430,0,0,0
"212",229304,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","342127",6000,0,0,0,0,2,2,0,1,0,0,1,0,1,2712,0,0,2
"213",229365,"missing","非本地籍","专科及以下","已婚",-1,0,0,"女","420704",122859,0,2,0,0,9,6,0,7,1,0,1,19900,8,70377,0,0,7
"214",229438,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","342426",14500,0,0,0,0,11,4,1,18,0,0,1,0,3,13233,0,0,3
"215",229502,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","411324",61730,0,7,0,0,6,27,0,6,1,1,1,9602,7,29914,1,0,0
"216",229988,"wechat","本地籍","专科及以下","未婚",3,0,0,"男","330821",105100,1,6,0,0,9,16,0,12,1,1,1,59950,13,35555,0,0,0
"217",230005,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","410425",55300,0,1,0,0,5,3,0,1,1,0,1,10000,4,23937,0,0,1
"218",230299,"missing","本地籍","本科","未婚",-1,0,0,"男","410481",45300,0,4,0,0,3,4,0,11,1,0,1,10080,7,16847,0,0,0
"219",230329,"missing","非本地籍","专科及以下","已婚",-1,1,0,"女","220381",56900,0,0,0,0,8,3,0,5,0,0,1,0,5,53059,0,0,3
"220",230448,"missing","本地籍","专科及以下","已婚",-1,0,1,"男","320211",161593,0,19,0,0,9,10,0,11,1,0,1,10509,8,99805,0,0,3
"221",230557,"APP","本地籍","专科及以下","已婚",4,0,0,"女","340404",196000,0,0,1,0,1,1,0,3,1,0,1,167027,2,902,0,0,0
"222",230968,"APP","非本地籍","专科及以下","未婚",4,1,0,"男","330781",128063,0,8,0,0,4,5,0,5,1,0,1,103601,6,65739,0,0,1
"223",231261,"APP","本地籍","本科","已婚",3,0,1,"女","320721",183588,0,5,0,0,16,13,0,7,1,0,1,31582,14,84295,0,0,0
"224",231776,"APP","非本地籍","专科及以下","已婚",5,0,0,"女","232302",44000,0,0,0,0,2,4,0,3,0,0,1,0,1,36239,0,0,0
"225",232099,"APP","本地籍","本科","已婚",2,0,0,"女","142703",7000,0,0,0,0,11,11,0,2,0,0,1,0,2,3333,0,0,0
"226",232177,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","321281",169415,0,5,0,0,7,8,0,4,1,0,1,3400,6,44994,0,0,0
"227",232515,"missing","本地籍","专科及以下","已婚",-1,1,1,"男","230126",372486,0,2,1,0,5,14,1,17,1,1,1,264649,7,46993,0,0,0
"228",232906,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","350123",62000,0,0,0,0,4,12,1,3,0,0,1,0,3,62484,0,0,0
"229",233034,"APP","非本地籍","专科及以下","已婚",3,0,0,"男","130202",55500,0,0,0,0,11,14,0,1,0,0,1,0,7,8646,0,0,0
"230",233039,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","370682",110088,0,14,0,0,9,8,0,7,1,0,1,26270,11,18413,0,0,0
"231",233087,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","420115",41307,0,5,0,0,5,1,0,8,1,0,1,17079,5,20101,0,0,4
"232",233244,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","362330",42498,0,2,0,0,3,3,4,5,1,0,1,1952,5,34072,0,0,3
"233",233272,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","430124",22798,0,1,0,0,3,12,1,1,1,0,1,1548,4,10569,0,0,0
"234",233444,"APP","非本地籍","专科及以下","未婚",3,0,0,"男","350322",31500,0,3,0,0,3,4,2,5,1,0,1,6173,6,17742,0,0,0
"235",233710,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","350583",18000,0,0,0,0,4,1,1,1,0,0,1,0,4,17629,0,0,3
"236",234589,"missing","本地籍","本科","已婚",-1,0,0,"男","340102",226929,0,2,0,0,6,8,0,12,1,0,1,39750,7,102433,0,0,3
"237",234596,"missing","本地籍","本科","未婚",-1,1,0,"女","140511",74140,0,6,0,0,9,12,0,11,1,0,1,18080,8,37039,0,0,0
"238",234698,"missing","非本地籍","硕士及以上","未婚",-1,0,0,"女","140424",167000,0,4,0,0,12,14,0,19,1,0,1,4722,11,120972,0,0,3
"239",235475,"APP","非本地籍","专科及以下","已婚",2,0,0,"男","362421",22198,0,2,0,0,4,9,0,4,1,0,1,6476,5,14122,0,0,0
"240",235678,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","370305",16500,0,0,0,0,6,0,0,0,0,0,1,0,4,17088,0,0,4
"241",236096,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","130534",232510,0,0,0,0,15,15,0,4,0,0,1,0,10,94264,0,0,0
"242",236162,"missing","本地籍","专科及以下","未婚",-1,0,0,"女","360121",33890,7,3,0,0,2,2,0,5,1,0,1,10790,6,11951,0,0,1
"243",236194,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","320525",16500,0,2,0,0,2,15,0,3,1,0,1,3000,3,3429,0,0,0
"244",236241,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","350128",19500,0,2,0,0,3,7,0,6,1,0,1,2769,4,9557,0,0,0
"245",236722,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","350301",173555,0,7,0,0,9,6,0,8,1,0,1,32382,12,69986,0,0,4
"246",236999,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","330326",105000,0,0,0,1,7,3,0,1,0,0,1,0,4,39266,0,0,7
"247",237701,"missing","本地籍","本科","已婚",-1,0,0,"男","350623",101500,0,1,0,0,10,11,0,8,1,0,1,60000,8,39596,0,0,5
"248",238492,"APP","本地籍","本科","已婚",7,0,0,"男","410322",348200,0,6,1,0,4,4,0,9,1,0,1,140332,7,69991,0,1,0
"249",239342,"APP","本地籍","专科及以下","已婚",4,1,0,"女","130205",6000,0,0,0,0,2,0,0,5,0,0,1,0,1,3733,0,0,1
"250",240092,"missing","非本地籍","专科及以下","已婚",-1,0,0,"女","320822",30000,0,0,0,0,2,3,0,3,0,0,1,0,1,23947,0,1,1
"251",240614,"APP","非本地籍","专科及以下","已婚",3,0,0,"男","220523",288100,0,2,1,0,6,7,0,5,1,0,1,190990,7,32144,0,0,3
"252",241281,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","341103",862534,0,8,1,0,18,15,0,9,1,0,1,557400,17,73950,0,0,0
"253",241463,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","320222",97000,0,2,0,0,4,2,0,8,1,0,1,52549,4,26260,0,0,3
"254",241733,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","210111",6000,0,0,0,0,3,1,0,1,0,0,1,0,2,567,0,0,2
"255",242481,"APP","本地籍","专科及以下","未婚",2,0,0,"男","140107",296387,0,5,0,0,11,6,0,11,1,0,1,27873,11,238936,0,1,1
"256",242516,"APP","本地籍","专科及以下","未婚",6,0,0,"女","220122",21000,0,0,0,0,3,7,0,4,0,0,1,0,2,15552,0,0,0
"257",242875,"wechat","非本地籍","专科及以下","未婚",4,1,0,"男","370883",3000,0,0,0,0,1,1,0,1,0,0,1,0,1,505,0,0,0
"258",242891,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","130205",105750,0,1,0,0,9,13,1,13,1,1,1,29675,7,63005,1,0,5
"259",243012,"missing","本地籍","硕士及以上","已婚",-1,0,0,"男","340122",83401,0,0,0,0,11,7,0,0,0,0,1,0,7,76689,0,0,6
"260",243269,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","350821",33000,0,0,0,0,4,6,0,5,0,0,1,0,3,27978,0,0,1
"261",243385,"missing","非本地籍","本科","未婚",-1,0,0,"女","152104",101000,0,3,0,0,12,11,0,13,1,0,1,14213,9,64972,0,0,3
"262",243505,"missing","非本地籍","本科","未婚",-1,0,0,"女","340404",39500,0,2,0,0,4,2,0,13,1,0,1,7250,6,22807,0,0,6
"263",243589,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","430321",4000,0,0,0,0,2,1,0,2,0,0,1,0,1,1331,0,0,0
"264",243828,"wechat","非本地籍","专科及以下","未婚",4,0,0,"女","410381",56500,0,2,0,0,5,6,0,6,1,0,1,19853,5,27308,0,0,0
"265",243841,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","320911",811038,1,7,0,0,6,10,3,14,1,1,1,269202,10,424477,0,1,0
"266",244532,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","330226",15000,0,0,0,0,4,6,0,2,0,0,1,0,5,13268,0,0,1
"267",245059,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","211422",10000,0,0,0,0,3,7,0,2,0,0,1,0,3,3314,0,0,2
"268",245583,"missing","非本地籍","专科及以下","未婚",-1,1,0,"女","232131",46000,0,1,0,0,4,4,0,7,1,0,1,2000,4,27221,0,0,2
"269",246118,"APP","本地籍","本科","未婚",3,0,0,"男","350182",40500,0,1,0,0,7,8,0,4,1,0,1,0,6,6872,0,0,0
"270",247621,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","321202",108000,0,0,0,0,10,14,0,5,0,0,1,0,6,93004,0,0,3
"271",248778,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","342122",10000,0,0,0,0,2,3,0,2,0,0,1,0,2,1066,0,0,2
"272",249469,"wechat","非本地籍","专科及以下","已婚",3,1,0,"女","142621",120175,0,5,0,0,7,10,0,8,1,0,1,22201,10,57544,0,0,3
"273",251824,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","229004",232600,0,3,0,0,1,2,0,4,1,0,1,158703,4,3897,0,1,0
"274",252034,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","340521",12000,0,1,0,0,1,6,0,1,1,0,1,3773,2,1991,0,0,0
"275",252118,"missing","非本地籍","本科","未婚",-1,0,0,"女","130432",237983,0,5,0,0,10,11,0,7,1,0,1,76951,12,94558,0,0,3
"276",253037,"APP","本地籍","专科及以下","已婚",3,1,0,"男","350823",294000,0,4,0,0,10,13,1,5,1,1,1,80254,13,156555,0,0,1
"277",253413,"APP","本地籍","专科及以下","已婚",7,1,0,"男","422801",507000,0,1,1,0,4,10,0,7,1,0,1,410458,4,25855,0,1,1
"278",254105,"APP","本地籍","专科及以下","已婚",4,0,0,"男","130102",71500,0,0,0,0,5,5,0,4,0,0,1,0,6,63648,0,1,3
"279",254751,"missing","本地籍","未知","已婚",-1,1,0,"女","320721",233000,0,3,0,0,8,9,0,7,1,0,1,54500,10,46104,0,0,2
"280",254822,"missing","非本地籍","专科及以下","未婚",-1,0,0,"女","142623",26000,0,0,0,0,5,5,0,0,0,0,1,0,3,16735,0,0,0
"281",255723,"missing","非本地籍","本科","离异",-1,0,1,"男","152101",1076763,0,3,0,0,11,4,0,29,1,0,1,802637,9,230433,0,0,1
"282",256017,"missing","非本地籍","硕士及以上","离异",-1,0,0,"男","310110",54008,0,0,0,0,3,6,0,3,0,0,1,0,4,23821,0,0,4
"283",256147,"missing","非本地籍","本科","已婚",-1,0,0,"女","420625",274032,0,4,0,0,14,14,0,6,1,0,1,25950,14,99011,0,0,5
"284",256194,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","411123",64200,0,8,0,0,5,2,0,6,1,0,1,11794,7,14534,0,0,0
"285",256229,"missing","非本地籍","专科及以下","未婚",-1,1,1,"男","210881",31088,0,2,0,0,3,5,0,5,1,0,1,12088,4,20192,0,1,2
"286",256334,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","310102",126500,0,3,0,0,4,4,0,5,1,0,1,32950,7,57735,0,0,2
"287",256434,"missing","非本地籍","硕士及以上","已婚",-1,0,0,"男","362427",68099,0,8,0,0,8,3,0,13,1,0,1,10969,10,44986,0,1,4
"288",256456,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","321183",159079,1,5,0,0,15,20,0,12,1,0,1,15844,15,45971,0,0,5
"289",256759,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","410724",26299,0,1,0,0,2,0,0,2,1,0,1,302,3,336,0,0,2
"290",257118,"missing","本地籍","硕士及以上","已婚",-1,0,0,"女","420106",215000,0,0,0,0,3,2,0,2,0,0,1,0,2,63843,0,0,0
"291",257165,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","341181",370569,0,2,0,1,3,4,1,9,1,1,1,80000,5,25566,0,0,2
"292",258535,"missing","非本地籍","专科及以下","离异",-1,0,0,"男","352225",48800,0,0,0,0,11,7,0,5,0,0,1,0,7,46862,0,0,7
"293",258871,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","130403",71970,0,0,0,1,3,1,0,3,0,0,1,0,3,27704,0,0,5
"294",259100,"APP","本地籍","专科及以下","已婚",2,0,0,"男","350121",105600,0,6,0,0,7,12,0,13,1,0,1,19300,12,70951,0,0,0
"295",259127,"rongzhijia","本地籍","专科及以下","未婚",4,1,0,"男","130725",62451,0,0,0,0,10,34,0,4,0,0,1,0,5,42040,0,0,0
"296",259968,"missing","非本地籍","专科及以下","已婚",-1,0,0,"女","310102",112881,0,8,0,0,12,20,0,6,1,0,1,18735,8,48849,0,0,0
"297",259980,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","370902",229559,0,2,0,0,8,5,0,4,1,1,1,85443,9,99349,0,0,2
"298",260137,"missing","非本地籍","本科","已婚",-1,0,0,"男","360203",934580,9,8,1,0,3,2,1,18,1,1,1,636571,10,121873,0,1,0
"299",260193,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","421222",10994,0,1,0,0,1,17,1,17,1,1,1,839,3,10096,0,0,0
"300",260936,"APP","本地籍","专科及以下","离婚",7,0,0,"女","340102",219733,0,1,0,0,11,18,0,6,1,0,1,20000,10,101622,0,0,3
"301",261611,"APP","本地籍","专科及以下","已婚",3,0,0,"男","420321",57559,0,1,0,0,3,13,0,4,1,1,1,0,5,55045,0,0,0
"302",261890,"missing","本地籍","本科","已婚",-1,0,0,"女","420504",45169,0,2,0,0,4,2,0,7,1,0,1,7430,4,31922,0,0,1
"303",261983,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","320583",87199,0,0,0,0,11,4,0,7,0,0,1,0,5,92259,0,0,5
"304",262093,"missing","非本地籍","本科","未婚",-1,0,0,"女","210111",15000,0,0,0,0,4,5,1,5,0,0,1,0,2,8098,0,0,1
"305",262137,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","330325",175647,0,6,0,0,15,15,1,5,1,0,1,10500,11,116616,0,0,6
"306",262934,"APP","本地籍","专科及以下","已婚",4,1,0,"女","330381",219400,4,7,0,0,11,7,0,10,1,0,1,49583,11,75159,0,0,4
"307",263212,"APP","本地籍","专科及以下","已婚",4,1,1,"女","210123",63600,0,3,0,0,1,4,0,7,1,0,1,11340,4,14995,0,0,0
"308",263368,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","320582",48000,0,0,0,0,9,10,0,5,0,0,1,0,5,34916,0,0,2
"309",263489,"APP","本地籍","未知","已婚",2,0,0,"男","342524",146706,0,1,0,0,7,4,0,5,1,0,1,1392,5,70840,0,0,1
"310",263592,"missing","非本地籍","本科","已婚",-1,0,0,"男","430521",1375975,0,2,1,0,12,6,0,5,1,0,1,865887,9,307567,0,0,1
"311",263602,"APP","本地籍","专科及以下","已婚",2,0,0,"女","130481",104949,0,3,0,0,2,4,0,11,1,0,1,46327,5,13684,0,0,0
"312",265165,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","420626",23900,0,1,0,0,4,13,0,4,1,0,1,1900,4,22032,0,0,1
"313",265689,"wechat","本地籍","专科及以下","离婚",3,0,0,"男","210726",40808,0,1,0,0,4,10,0,6,1,1,1,4583,5,19290,0,1,2
"314",265993,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","350425",78000,0,4,0,0,7,11,0,8,1,0,1,8846,8,43573,0,0,0
"315",266250,"wechat","本地籍","专科及以下","已婚",6,0,0,"男","352103",62000,0,3,0,1,5,11,0,7,1,0,1,17247,8,37556,0,0,0
"316",266325,"missing","本地籍","本科","已婚",-1,1,0,"女","330821",125288,1,4,0,0,4,9,0,15,1,0,1,102687,8,19162,0,0,2
"317",266332,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","420104",3000,0,0,0,0,1,0,0,1,0,0,1,0,1,2468,0,0,1
"318",266359,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","132525",40000,0,1,0,0,2,3,0,8,1,0,1,17895,3,2030,0,1,1
"319",266605,"missing","非本地籍","专科及以下","已婚",-1,0,0,"女","413001",103433,0,6,0,0,17,15,0,14,1,0,1,23092,11,82487,0,0,0
"320",266623,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","330501",24820,0,2,0,0,3,7,2,9,1,0,1,7643,5,3058,0,1,3
"321",266638,"missing","非本地籍","本科","已婚",-1,0,0,"男","330424",836900,0,8,1,0,17,6,0,9,1,1,1,385226,18,149294,0,1,1
"322",267442,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","110105",83181,0,3,0,0,8,10,0,9,1,0,1,7661,9,30293,0,0,4
"323",267528,"missing","本地籍","本科","已婚",-1,0,0,"男","420222",515800,2,4,0,0,10,8,0,15,1,0,1,317282,12,77075,0,1,2
"324",267649,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","320211",18841,0,7,0,0,1,1,0,5,1,0,1,8552,5,5800,0,0,0
"325",267690,"missing","本地籍","本科","未婚",-1,0,0,"女","371002",138787,1,9,0,0,14,16,0,5,1,1,1,22360,18,59440,0,0,1
"326",267790,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","350481",41525,0,4,0,0,5,12,0,7,1,0,1,15109,7,9441,0,0,0
"327",268005,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","340825",2000,0,0,0,0,2,9,0,2,0,0,1,0,2,1827,0,0,1
"328",268189,"missing","非本地籍","本科","已婚",-1,1,0,"男","321324",62667,0,2,0,0,7,10,0,3,1,0,1,5873,7,33946,0,0,4
"329",268839,"missing","本地籍","本科","未婚",-1,0,0,"男","371402",22355,0,2,0,0,2,3,0,3,1,0,1,7930,4,11277,0,1,2
"330",269004,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","130528",45888,0,2,0,0,7,10,0,10,1,0,1,2888,6,37821,0,0,2
"331",269088,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","340881",118048,0,14,0,0,9,3,0,11,1,0,1,14583,8,89422,0,1,6
"332",269469,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","350622",7979,0,1,0,0,3,5,0,4,1,0,1,925,2,2173,0,0,2
"333",269967,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","330382",18000,0,0,0,0,4,4,0,0,0,0,1,0,2,4305,0,0,1
"334",270127,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","140311",10000,0,0,0,0,1,12,0,3,0,0,1,0,1,9991,0,1,0
"335",270563,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","420202",160900,0,3,0,0,9,30,0,19,1,0,1,5741,10,80084,0,0,0
"336",270871,"missing","非本地籍","本科","未婚",-1,1,0,"男","131126",16500,0,2,0,0,3,8,0,9,1,0,1,7200,4,9025,0,0,2
"337",270973,"APP","本地籍","专科及以下","未婚",3,0,0,"男","140322",23119,0,0,0,0,4,4,0,2,0,0,1,0,2,7827,0,0,0
"338",271279,"missing","本地籍","专科及以下","未婚",-1,0,1,"男","320581",79700,0,3,0,0,7,16,1,13,1,0,1,6000,8,66524,0,0,1
"339",271318,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","350421",27201,0,1,0,0,5,26,0,4,1,0,1,0,5,18701,0,0,0
"340",271934,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","350802",35000,0,0,0,0,5,12,0,11,0,1,1,0,5,26017,0,0,2
"341",271939,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","410881",13300,0,1,0,0,1,9,0,5,1,0,1,0,2,5767,0,0,0
"342",271982,"missing","本地籍","本科","已婚",-1,0,0,"男","330725",100900,0,3,0,0,5,1,0,5,1,0,1,35600,6,25113,0,0,2
"343",272088,"missing","本地籍","本科","未婚",-1,1,0,"男","411082",61200,0,8,0,0,8,9,0,4,1,0,1,10941,6,33773,0,0,0
"344",272287,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","412829",8000,0,0,0,0,3,5,0,3,0,0,1,0,2,8162,0,0,1
